76,(1,1,2,1,8,2,1,18,14,16),(40,41,41,42,42,43,44,46,46,46),(63),(62),(59,47),(43),(61,60,56,46,45,44,41,40),(58,42),(57),(39,38,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0),(37,36,34,33,29,28,27,26,25,23,22,20,18,16),(55,54,53,52,51,50,49,48,35,32,31,30,24,21,19,17)
77,(2,1,11,5,13,3,5,12,8,4),(38,39,39,39,39,39,39,39,39,39),(11,10),(34),(62,59,58,57,56,55,7,6,5,3,2),(63,61,19,15,14),(60,23,22,21,20,17,13,12,9,8,4,1,0),(27,18,16),(54,51,33,32,31),(50,49,47,45,39,38,37,35,30,29,28,26),(48,46,43,42,41,40,36,24),(53,52,44,25)
78,(5,4,3,4,3,7,9,5,16,8),(39,39,39,39,40,40,40,40,40,40),(39,38,37,36,35),(7,6,3,2),(5,4,1),(23,22,19,0),(18,15,8),(34,33,16,12,11,10,9),(32,31,30,27,21,20,17,14,13),(42,29,28,26,24),(55,54,53,52,51,50,49,48,47,46,45,44,43,41,40,25),(63,62,61,60,59,58,57,56)
79,(7,2,4,6,2,3,8,9,6,17),(33,33,34,34,34,35,37,37,37,37),(39,37,36,33,32,4,2),(35,3),(7,6,5,0),(38,15,12,10,9,8),(34,13),(14,11,1),(27,23,22,21,20,19,18,17),(51,31,30,29,28,26,25,24,16),(55,45,44,42,41,40),(63,62,61,60,59,58,57,56,54,53,52,50,49,48,47,46,43)
80,(1,2,5,1,6,15,8,6,12,8),(33,34,34,34,35,35,35,35,35,35),(2),(6,0),(7,5,4,3,1),(15),(27,24,14,11,10,8),(35,31,29,28,26,25,23,22,21,20,18,17,13,12,9),(53,52,36,34,33,30,19,16),(60,56,55,51,39,38),(61,58,57,54,50,49,48,46,45,44,37,32),(63,62,59,47,43,42,41,40)
81,(4,4,4,7,11,4,5,10,11,4),(29,29,30,30,30,30,30,30,30,30),(61,58,57,56),(63,62,60,59),(12,3,1,0),(23,22,16,7,6,5,2),(31,30,28,27,26,25,21,19,18,17,4),(29,24,20,13),(47,44,15,14,11),(51,49,48,43,40,39,32,10,9,8),(55,52,50,42,41,38,37,36,35,34,33),(54,53,46,45)
82,(5,4,9,7,10,4,11,8,5,1),(1,1,1,1,1,1,1,1,1,1),(46,45,44,7,0),(5,3,2,1),(56,15,14,12,10,9,8,6,4),(36,35,34,23,16,13,11),(39,38,37,33,32,22,21,20,19,17),(54,48,24,18),(55,52,47,43,42,41,31,30,29,28,25),(63,58,53,50,49,40,27,26),(62,61,60,59,51),(57)
83,(1,3,7,10,14,5,8,2,9,5),(43,44,44,44,44,45,45,45,45,45),(22),(14,13,10),(37,34,21,15,11,9,8),(62,59,58,57,38,35,33,18,17,12),(63,61,60,56,46,45,42,39,36,32,23,20,19,16),(47,44,43,41,26),(50,40,31,30,29,28,27,25),(51,24),(55,54,53,49,48,7,4,3,0),(52,6,5,2,1)
84,(1,1,7,4,4,15,7,9,14,2),(40,40,41,42,42,42,44,44,44,45),(33),(18),(38,34,22,21,19,16,12),(46,42,32,17),(41,23,15,11),(47,45,44,43,40,39,37,36,35,20,14,13,10,9,8),(59,58,57,56,6,5,4),(63,62,61,60,7,3,2,1,0),(54,53,52,51,50,48,31,30,29,28,27,26,25,24),(55,49)
85,(1,4,10,4,2,4,6,1,16,16),(30,30,30,30,31,31,32,32,33,33),(35),(61,52,51,36),(62,60,59,56,50,49,48,37,15,11),(55,32,12,10),(63,33),(39,38,14,13),(58,54,53,34,9,8),(57),(46,45,44,43,42,41,40,31,23,22,19,18,17,16,4,0),(47,30,29,28,27,26,25,24,21,20,7,6,5,3,2,1)
86,(1,1,3,1,2,1,12,12,9,22),(29,29,31,31,31,33,34,34,34,34),(10),(14),(15,13,11),(12),(9,8),(61),(63,62,60,59,58,57,47,27,23,22,19,17),(56,31,30,29,28,26,25,24,21,20,18,16),(55,51,45,44,42,41,33,32,4),(54,53,52,50,49,48,46,43,40,39,38,37,36,35,34,7,6,5,3,2,1,0)
87,(11,2,1,1,4,7,3,3,23,9),(41,41,42,42,43,43,44,44,45,45),(54,52,51,49,48,47,43,41,40,15,1),(55,10),(9),(53),(45,42,7,3),(46,44,14,11,8,2,0),(50,13,4),(12,6,5),(63,62,61,60,59,58,57,56,39,38,37,36,35,34,31,30,29,28,25,24,20,17,16),(33,32,27,26,23,22,21,19,18)
88,(1,1,1,3,9,1,3,22,10,13),(38,38,39,39,39,40,42,42,42,42),(10),(11),(7),(14,13,3),(15,12,9,8,6,5,4,2,0),(1),(39,38,35),(47,46,45,44,43,42,41,40,37,36,34,33,32,31,30,29,28,27,26,25,24,19),(60,59,56,55,51,49,23,21,20,17),(63,62,61,58,57,54,53,52,50,48,22,18,16)
89,(3,13,7,9,3,6,10,10,2,1),(1,1,1,1,1,1,1,1,1,1),(15,13,3),(26,23,18,14,11,10,9,8,7,5,2,1,0),(24,20,19,16,12,6,4),(31,30,29,28,27,25,22,21,17),(52,39,32),(51,44,43,36,35,34),(62,58,57,50,48,47,46,42,40,33),(63,60,59,56,54,53,49,45,41,37),(61,38),(55)
90,(9,5,4,3,4,7,4,11,14,3),(39,39,40,41,41,41,42,43,43,43),(47,45,44,43,42,41,40,36,35),(63,62,58,32,24),(59,56,37,33),(39,38,31),(57,34,28,27),(61,60,46,30,29,26,25),(19,12,7,6),(21,20,18,16,15,13,11,9,5,2,1),(54,53,52,51,50,49,48,23,22,17,14,10,8,0),(55,4,3)
91,(1,1,6,1,2,9,13,9,11,11),(38,39,39,42,43,43,43,43,43,43),(34),(35),(39,38,37,36,33,32),(46),(47,42),(54,49,45,43,41,40,8,6,2),(55,53,52,51,50,48,44,7,5,4,3,1,0),(62,23,22,21,20,19,18,14,9),(63,61,59,58,30,28,27,25,15,12,10),(60,57,56,31,29,26,24,17,16,13,11)
92,(3,1,6,4,1,1,15,8,21,4),(39,40,40,41,41,42,44,44,44,44),(39,38,32),(33),(62,61,59,58,35,34),(60,57,56,37),(36),(63),(15,14,13,12,11,10,9,8,7,6,5,4,2,1,0),(55,31,30,26,25,23,20,3),(54,53,52,51,49,48,45,44,43,42,41,29,28,27,24,22,21,19,18,17,16),(50,47,46,40)
93,(1,2,4,1,10,8,7,8,12,11),(21,21,21,21,23,23,23,23,23,23),(32),(37,35),(38,36,34,33),(39),(15,14,13,10,9,7,5,3,2,1),(54,50,12,11,8,6,4,0),(55,53,52,51,49,48,18),(62,57,30,23,21,20,19,17),(61,58,56,45,42,31,29,28,26,25,22,16),(63,60,59,47,46,44,43,41,40,27,24)
94,(2,1,2,4,2,5,12,11,13,12),(38,38,38,39,39,39,42,42,42,42),(14,9),(13),(12,11),(59,15,10,8),(58,57),(63,62,61,60,56),(42,28,27,23,16,7,6,5,4,3,1,0),(47,45,44,43,41,40,22,21,20,17,2),(54,53,46,39,38,35,34,33,30,29,26,19,18),(55,52,51,50,49,48,37,36,32,31,25,24)
95,(6,5,8,12,3,3,8,6,6,7),(42,42,42,42,43,43,43,43,43,43),(31,30,28,27,25,24),(44,43,29,26,2),(47,45,41,40,37,32,5,3),(57,46,42,39,38,36,35,34,33,6,4,0),(56,7,1),(53,52,48),(63,61,60,55,54,51,50,49),(62,59,58,14,13,12),(16,15,11,10,9,8),(23,22,21,20,19,18,17)
96,(2,1,6,11,1,3,6,8,13,13),(39,40,40,40,41,41,44,44,44,44),(51,50),(59),(60,55,54,52,49,38),(63,61,58,56,53,48,39,35,34,33,32),(57),(62,37,36),(6,5,4,3,2,1),(31,30,29,28,27,26,7,0),(44,43,42,41,40,25,23,19,15,14,12,11,10),(47,46,45,24,22,21,20,18,17,16,13,9,8)
97,(4,1,7,9,10,4,6,6,12,5),(37,37,38,38,38,38,38,38,38,38),(25,15,14,13),(24),(51,26,11,9,5,4,2),(61,37,33,28,12,10,8,6,1),(39,38,36,35,34,29,27,7,3,0),(41,32,31,30),(57,45,43,42,40,18),(50,47,46,44,21,17),(62,60,58,56,55,53,52,49,23,22,19,16),(63,59,54,48,20)
98,(6,1,5,4,1,4,3,1,26,13),(38,38,39,40,40,40,41,42,42,42),(55,54,53,52,51,46),(48),(63,62,59,49,47),(60,58,56,50),(57),(44,43,42,40),(61,45,41),(20),(31,30,29,28,27,26,25,24,23,22,19,18,17,12,11,10,9,8,7,6,5,4,3,2,1,0),(39,38,37,36,35,34,33,32,21,16,15,14,13)
99,(5,4,4,9,10,4,12,12,3,1),(1,1,1,1,1,1,1,1,1,1),(6,5,4,2,1),(57,7,3,0),(14,13,12,10),(31,23,22,21,19,18,17,9,8),(30,29,28,27,26,24,20,16,15,11),(43,42,41,40),(61,58,54,53,51,50,49,45,44,35,34,25),(63,62,56,55,52,47,46,39,38,37,36,33),(59,48,32),(60)
100,(3,3,5,11,9,11,10,4,2,6),(43,43,44,44,44,44,44,44,44,44),(39,12,11),(17,1,0),(30,28,21,20,16),(31,27,23,22,19,18,6,5,4,3,2),(38,36,29,15,14,13,10,9,7),(55,52,51,49,43,37,35,26,25,24,8),(54,53,50,46,44,42,40,34,33,32),(48,47,45,41),(61,56),(63,62,60,59,58,57)
101,(1,3,1,1,1,9,13,12,9,14),(38,38,38,39,40,40,43,43,43,43),(1),(23,2,0),(5),(6),(18),(22,21,20,19,17,16,7,4,3),(55,53,50,42,34,31,30,29,28,27,26,25,24),(54,52,51,49,48,39,38,37,36,35,33,32),(62,61,57,47,46,43,41,40,11),(63,60,59,58,56,45,44,15,14,13,12,10,9,8)
102,(6,2,5,11,6,12,7,5,7,3),(44,44,45,45,46,46,46,46,46,46),(47,46,43,42,41,40),(45,44),(13,9,7,3,1),(15,14,12,11,10,8,6,5,4,2,0),(31,27,26,24,21,17),(37,32,30,29,28,25,23,22,20,19,18,16),(61,39,38,36,35,34,33),(53,52,51,50,49),(63,62,60,59,56,54,48),(58,57,55)
103,(1,2,2,6,5,14,9,10,12,3),(29,30,30,30,30,33,33,33,33,33),(12),(13,11),(10,8),(55,54,51,48,14,9),(53,52,50,49,15),(39,38,37,36,35,34,19,16,7,6,4,3,2,1),(58,23,22,21,20,18,17,5,0),(62,61,60,59,56,47,43,40,33,32),(63,57,45,44,42,41,31,30,29,28,27,26),(46,25,24)
104,(2,6,6,15,5,4,8,12,5,1),(1,1,1,1,1,1,1,1,1,1),(46,7),(8,6,5,4,2,1),(27,26,15,10,9,3),(30,29,28,25,24,23,22,20,19,17,16,13,12,11,0),(34,31,21,18,14),(42,41,39,38),(60,51,45,44,37,35,33,32),(62,61,59,58,57,53,52,50,48,47,43,40),(63,55,54,49,36),(56)
105,(1,1,3,3,4,4,16,16,11,5),(37,38,39,39,39,39,42,42,42,42),(11),(23),(19,12,10),(15,14,8),(20,18,16,9),(22,21,17,13),(63,62,61,60,52,46,44,43,31,30,29,28,27,26,25,24),(55,51,50,49,48,47,45,42,41,40,7,6,3,2,1,0),(59,58,57,56,54,53,34,33,32,5,4),(39,38,37,36,35)
106,(1,2,5,1,15,2,5,17,8,8),(40,41,41,41,41,43,43,43,43,44),(43),(63,55),(59,52,42,41,40),(61),(62,60,58,57,56,54,53,51,50,49,48,47,46,45,44),(31,30),(29,28,27,26,25),(38,37,35,24,23,22,21,20,19,18,17,16,6,5,3,2,1),(39,36,34,33,32,7,4,0),(15,14,13,12,11,10,9,8)
107,(3,7,2,9,11,6,6,3,12,5),(1,1,1,1,1,1,1,1,1,1),(34,33,20),(39,38,35,32,29,28,27),(43,15),(52,51,47,46,44,42,36,14,11),(55,54,50,49,45,41,40,37,13,9,8),(60,53,48,12,10,0),(61,59,56,30,3,1),(63,62,19),(58,57,25,24,23,21,18,17,16,7,5,4),(31,26,22,6,2)
